# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1442139	1442555	+						50534950	FIU11_RS07310	417		old_locus_tag=FIU11_07310
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1442139	1442555	+	WP_004726634.1	WP_004726634.1		CBS domain-containing protein		50534950	FIU11_RS07310	417	138	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1442712	1445006	+						50534951	FIU11_RS07315	2295		old_locus_tag=FIU11_07315
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1442712	1445006	+	WP_004726633.1	WP_004726633.1		zinc/cadmium/mercury/lead-transporting ATPase		50534951	FIU11_RS07315	2295	764	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1445265	1446026	+					udp	50534952	FIU11_RS07320	762		old_locus_tag=FIU11_07320
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1445265	1446026	+	WP_004726632.1	WP_004726632.1		uridine phosphorylase	udp	50534952	FIU11_RS07320	762	253	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1446093	1446899	-						50534953	FIU11_RS07325	807		old_locus_tag=FIU11_07325
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1446093	1446899	-	WP_004726631.1	WP_004726631.1		hypothetical protein		50534953	FIU11_RS07325	807	268	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1447120	1449171	-					metG	50534954	FIU11_RS07330	2052		old_locus_tag=FIU11_07330
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1447120	1449171	-	WP_038151364.1	WP_038151364.1		methionine--tRNA ligase	metG	50534954	FIU11_RS07330	2052	683	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1449330	1450406	+					apbC	50534955	FIU11_RS07335	1077		old_locus_tag=FIU11_07335
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1449330	1450406	+	WP_004726629.1	WP_004726629.1		iron-sulfur cluster carrier protein ApbC	apbC	50534955	FIU11_RS07335	1077	358	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1450582	1451223	+					udk	50534956	FIU11_RS07340	642		old_locus_tag=FIU11_07340
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1450582	1451223	+	WP_004726628.1	WP_004726628.1		uridine kinase	udk	50534956	FIU11_RS07340	642	213	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1451322	1453436	+						50534957	FIU11_RS07345	2115		old_locus_tag=FIU11_07345
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1451322	1453436	+	WP_004726627.1	WP_004726627.1		AsmA family protein		50534957	FIU11_RS07345	2115	704	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1453539	1454144	-					cobO	50534958	FIU11_RS07350	606		old_locus_tag=FIU11_07350
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1453539	1454144	-	WP_004726626.1	WP_004726626.1		cob(I)yrinic acid a,c-diamide adenosyltransferase	cobO	50534958	FIU11_RS07350	606	201	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1454292	1454813	-						71692635	FIU11_RS23595	522		
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1454292	1454813	-	WP_231623423.1	WP_231623423.1		methyl-accepting chemotaxis protein		71692635	FIU11_RS23595	522	173	
gene	pseudogene	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1454877	1455560	-						71692636	FIU11_RS23600	684		partial;pseudo
CDS	without_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1454877	1455560	-				PAS domain S-box protein		71692636	FIU11_RS23600	684		partial;pseudo
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1456177	1456740	+						50534960	FIU11_RS07360	564		old_locus_tag=FIU11_07360
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1456177	1456740	+	WP_004726623.1	WP_004726623.1		hypothetical protein		50534960	FIU11_RS07360	564	187	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1456745	1457221	+						50534961	FIU11_RS07365	477		old_locus_tag=FIU11_07365
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1456745	1457221	+	WP_004726622.1	WP_004726622.1		low molecular weight phosphotyrosine protein phosphatase		50534961	FIU11_RS07365	477	158	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1457250	1458539	-						50534962	FIU11_RS07370	1290		old_locus_tag=FIU11_07370
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1457250	1458539	-	WP_081454440.1	WP_081454440.1		outer membrane protein transport protein		50534962	FIU11_RS07370	1290	429	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1458843	1460138	-						50534963	FIU11_RS07375	1296		old_locus_tag=FIU11_07375
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1458843	1460138	-	WP_004726620.1	WP_004726620.1		outer membrane protein transport protein		50534963	FIU11_RS07375	1296	431	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1460370	1461095	-						50534964	FIU11_RS07380	726		old_locus_tag=FIU11_07380
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1460370	1461095	-	WP_004726619.1	WP_004726619.1		DUF3379 domain-containing protein		50534964	FIU11_RS07380	726	241	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1461088	1461663	-						50534965	FIU11_RS07385	576		old_locus_tag=FIU11_07385
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1461088	1461663	-	WP_232281702.1	WP_232281702.1		sigma-70 family RNA polymerase sigma factor		50534965	FIU11_RS07385	576	191	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1462182	1463489	+					fadI	50534966	FIU11_RS07390	1308		old_locus_tag=FIU11_07390
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1462182	1463489	+	WP_004726617.1	WP_004726617.1		acetyl-CoA C-acyltransferase FadI	fadI	50534966	FIU11_RS07390	1308	435	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1463489	1465615	+					fadJ	50534967	FIU11_RS07395	2127		old_locus_tag=FIU11_07395
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1463489	1465615	+	WP_004726616.1	WP_004726616.1		fatty acid oxidation complex subunit alpha FadJ	fadJ	50534967	FIU11_RS07395	2127	708	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1465754	1466302	+						50534968	FIU11_RS07400	549		old_locus_tag=FIU11_07400
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1465754	1466302	+	WP_004726615.1	WP_004726615.1		NAD(P)H nitroreductase		50534968	FIU11_RS07400	549	182	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1466438	1467313	-						50534969	FIU11_RS07405	876		old_locus_tag=FIU11_07405
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1466438	1467313	-	WP_038151361.1	WP_038151361.1		LysR family transcriptional regulator		50534969	FIU11_RS07405	876	291	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1467554	1468657	+						50534970	FIU11_RS07410	1104		old_locus_tag=FIU11_07410
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1467554	1468657	+	WP_004726613.1	WP_004726613.1		response regulator		50534970	FIU11_RS07410	1104	367	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1469030	1469434	+						50534971	FIU11_RS07420	405		old_locus_tag=FIU11_07420
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1469030	1469434	+	WP_014205502.1	WP_014205502.1		YbaN family protein		50534971	FIU11_RS07420	405	134	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1469564	1470109	+					apt	50534972	FIU11_RS07425	546		old_locus_tag=FIU11_07425
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1469564	1470109	+	WP_004726610.1	WP_004726610.1		adenine phosphoribosyltransferase	apt	50534972	FIU11_RS07425	546	181	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1470131	1472209	+					dnaX	50534973	FIU11_RS07430	2079		old_locus_tag=FIU11_07430
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1470131	1472209	+	WP_004726609.1	WP_004726609.1		DNA polymerase III subunit gamma/tau	dnaX	50534973	FIU11_RS07430	2079	692	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1472288	1472617	+						50534974	FIU11_RS07435	330		old_locus_tag=FIU11_07435
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1472288	1472617	+	WP_004726608.1	WP_004726608.1		YbaB/EbfC family nucleoid-associated protein		50534974	FIU11_RS07435	330	109	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1472633	1473232	+					recR	50534975	FIU11_RS07440	600		old_locus_tag=FIU11_07440
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1472633	1473232	+	WP_004726607.1	WP_004726607.1		recombination mediator RecR	recR	50534975	FIU11_RS07440	600	199	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1473287	1473985	-					aqpZ	50534976	FIU11_RS07445	699		old_locus_tag=FIU11_07445
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1473287	1473985	-	WP_004726606.1	WP_004726606.1		aquaporin Z	aqpZ	50534976	FIU11_RS07445	699	232	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1474120	1474368	-						50534977	FIU11_RS07450	249		old_locus_tag=FIU11_07450
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1474120	1474368	-	WP_038151358.1	WP_038151358.1		YkgJ family cysteine cluster protein		50534977	FIU11_RS07450	249	82	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1474524	1474970	+						50534978	FIU11_RS07455	447		old_locus_tag=FIU11_07455
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1474524	1474970	+	WP_004726604.1	WP_004726604.1		YcgN family cysteine cluster protein		50534978	FIU11_RS07455	447	148	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1475061	1475414	-						50534979	FIU11_RS07460	354		old_locus_tag=FIU11_07460
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1475061	1475414	-	WP_004726603.1	WP_004726603.1		hypothetical protein		50534979	FIU11_RS07460	354	117	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1475548	1476483	-						50534980	FIU11_RS07465	936		old_locus_tag=FIU11_07465
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1475548	1476483	-	WP_004726602.1	WP_004726602.1		ChaN family lipoprotein		50534980	FIU11_RS07465	936	311	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1476560	1477390	-					rlmA	50534981	FIU11_RS07470	831		old_locus_tag=FIU11_07470
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1476560	1477390	-	WP_004726601.1	WP_004726601.1		23S rRNA (guanine(745)-N(1))-methyltransferase	rlmA	50534981	FIU11_RS07470	831	276	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1477473	1478357	-						50534982	FIU11_RS07475	885		old_locus_tag=FIU11_07475
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1477473	1478357	-	WP_004726600.1	WP_004726600.1		D-hexose-6-phosphate mutarotase		50534982	FIU11_RS07475	885	294	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1478622	1479617	-					gap	50534983	FIU11_RS07480	996		old_locus_tag=FIU11_07480
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1478622	1479617	-	WP_004726599.1	WP_004726599.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap	50534983	FIU11_RS07480	996	331	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1479956	1480372	+					msrB	50534984	FIU11_RS07485	417		old_locus_tag=FIU11_07485
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1479956	1480372	+	WP_004726598.1	WP_004726598.1		peptide-methionine (R)-S-oxide reductase MsrB	msrB	50534984	FIU11_RS07485	417	138	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1480404	1481225	-						50534985	FIU11_RS07490	822		old_locus_tag=FIU11_07490
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1480404	1481225	-	WP_038151480.1	WP_038151480.1		DUF2989 domain-containing protein		50534985	FIU11_RS07490	822	273	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1481337	1481621	+						50534986	FIU11_RS07495	285		old_locus_tag=FIU11_07495
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1481337	1481621	+	WP_004726596.1	WP_004726596.1		YeaC family protein		50534986	FIU11_RS07495	285	94	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1481697	1482710	-					ansA	50534987	FIU11_RS07500	1014		old_locus_tag=FIU11_07500
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1481697	1482710	-	WP_004726595.1	WP_004726595.1		asparaginase	ansA	50534987	FIU11_RS07500	1014	337	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1482844	1484694	-					sppA	50534988	FIU11_RS07505	1851		old_locus_tag=FIU11_07505
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1482844	1484694	-	WP_004726594.1	WP_004726594.1		signal peptide peptidase SppA	sppA	50534988	FIU11_RS07505	1851	616	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1484908	1486911	+						50534989	FIU11_RS07510	2004		old_locus_tag=FIU11_07510
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1484908	1486911	+	WP_038151355.1	WP_038151355.1		NADPH-dependent 2,4-dienoyl-CoA reductase		50534989	FIU11_RS07510	2004	667	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1486987	1487820	-					purU	50534990	FIU11_RS07515	834		old_locus_tag=FIU11_07515
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1486987	1487820	-	WP_004726591.1	WP_004726591.1		formyltetrahydrofolate deformylase	purU	50534990	FIU11_RS07515	834	277	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1488111	1488311	+						50534991	FIU11_RS07520	201		old_locus_tag=FIU11_07520
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1488111	1488311	+	WP_004726590.1	WP_004726590.1		hypothetical protein		50534991	FIU11_RS07520	201	66	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1488555	1490483	+						50534992	FIU11_RS07525	1929		old_locus_tag=FIU11_07525
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1488555	1490483	+	WP_004726589.1	WP_004726589.1		ATP-dependent DNA helicase		50534992	FIU11_RS07525	1929	642	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1490492	1491193	+					tsaB	50534993	FIU11_RS07530	702		old_locus_tag=FIU11_07530
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1490492	1491193	+	WP_004726588.1	WP_004726588.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB	50534993	FIU11_RS07530	702	233	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1491253	1491552	+						50534994	FIU11_RS07535	300		old_locus_tag=FIU11_07535
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1491253	1491552	+	WP_038151352.1	WP_038151352.1		hypothetical protein		50534994	FIU11_RS07535	300	99	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1491570	1492127	+						50534995	FIU11_RS07540	558		old_locus_tag=FIU11_07540
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1491570	1492127	+	WP_004726586.1	WP_004726586.1		Slp family lipoprotein		50534995	FIU11_RS07540	558	185	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1492127	1492984	+						50534996	FIU11_RS07545	858		old_locus_tag=FIU11_07545
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1492127	1492984	+	WP_004726585.1	WP_004726585.1		alpha/beta hydrolase		50534996	FIU11_RS07545	858	285	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1493089	1494786	+					fadD	50534997	FIU11_RS07550	1698		old_locus_tag=FIU11_07550
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1493089	1494786	+	WP_004726584.1	WP_004726584.1		long-chain-fatty-acid--CoA ligase FadD	fadD	50534997	FIU11_RS07550	1698	565	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1494892	1496007	+					rnd	50534998	FIU11_RS07555	1116		old_locus_tag=FIU11_07555
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1494892	1496007	+	WP_014205442.1	WP_014205442.1		ribonuclease D	rnd	50534998	FIU11_RS07555	1116	371	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1496173	1498020	+						50534999	FIU11_RS07560	1848		old_locus_tag=FIU11_07560
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1496173	1498020	+	WP_004726581.1	WP_004726581.1		M3 family metallopeptidase		50534999	FIU11_RS07560	1848	615	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1498073	1498336	-					minE	50535000	FIU11_RS07565	264		old_locus_tag=FIU11_07565
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1498073	1498336	-	WP_004726580.1	WP_004726580.1		cell division topological specificity factor MinE	minE	50535000	FIU11_RS07565	264	87	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1498343	1499155	-					minD	50535001	FIU11_RS07570	813		old_locus_tag=FIU11_07570
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1498343	1499155	-	WP_004726579.1	WP_004726579.1		septum site-determining protein MinD	minD	50535001	FIU11_RS07570	813	270	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1499177	1499839	-					minC	50535002	FIU11_RS07575	663		old_locus_tag=FIU11_07575
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1499177	1499839	-	WP_038151349.1	WP_038151349.1		septum site-determining protein MinC	minC	50535002	FIU11_RS07575	663	220	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1500041	1500319	+						50535003	FIU11_RS07580	279		old_locus_tag=FIU11_07580
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1500041	1500319	+	WP_004726577.1	WP_004726577.1		YcgL domain-containing protein		50535003	FIU11_RS07580	279	92	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1500345	1501316	+						50535004	FIU11_RS07585	972		old_locus_tag=FIU11_07585
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1500345	1501316	+	WP_004726576.1	WP_004726576.1		lytic murein transglycosylase		50535004	FIU11_RS07585	972	323	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1501468	1502415	+						50535005	FIU11_RS07590	948		old_locus_tag=FIU11_07590
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1501468	1502415	+	WP_004726575.1	WP_004726575.1		LysR family transcriptional regulator		50535005	FIU11_RS07590	948	315	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1502625	1503830	+						50535006	FIU11_RS07595	1206		old_locus_tag=FIU11_07595
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1502625	1503830	+	WP_004726574.1	WP_004726574.1		NupC/NupG family nucleoside CNT transporter		50535006	FIU11_RS07595	1206	401	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1503911	1504771	-					folD	50535007	FIU11_RS07600	861		old_locus_tag=FIU11_07600
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1503911	1504771	-	WP_004726573.1	WP_004726573.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	folD	50535007	FIU11_RS07600	861	286	
gene	tRNA	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1504973	1505049	+						50535008	FIU11_RS07605	77		old_locus_tag=FIU11_07605
tRNA		GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1504973	1505049	+				tRNA-Arg		50535008	FIU11_RS07605	77		anticodon=TCT
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1505478	1507022	+						50535009	FIU11_RS07610	1545		old_locus_tag=FIU11_07610
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1505478	1507022	+	WP_004726568.1	WP_004726568.1		type I restriction-modification system subunit M		50535009	FIU11_RS07610	1545	514	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1507036	1508283	+						50535010	FIU11_RS07615	1248		old_locus_tag=FIU11_07615
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1507036	1508283	+	WP_004726566.1	WP_004726566.1		restriction endonuclease subunit S		50535010	FIU11_RS07615	1248	415	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1508438	1511371	+						50535011	FIU11_RS07620	2934		old_locus_tag=FIU11_07620
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1508438	1511371	+	WP_038151346.1	WP_038151346.1		type I restriction endonuclease subunit R		50535011	FIU11_RS07620	2934	977	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1511791	1514073	+						50535012	FIU11_RS07630	2283		old_locus_tag=FIU11_07630
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1511791	1514073	+	WP_004726560.1	WP_004726560.1		penicillin acylase family protein		50535012	FIU11_RS07630	2283	760	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1514137	1514859	-						50535013	FIU11_RS07635	723		old_locus_tag=FIU11_07635
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1514137	1514859	-	WP_004726558.1	WP_004726558.1		recombinase family protein		50535013	FIU11_RS07635	723	240	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1515082	1515702	-						50535014	FIU11_RS07640	621		old_locus_tag=FIU11_07640
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1515082	1515702	-	WP_004726556.1	WP_004726556.1		LysE family translocator		50535014	FIU11_RS07640	621	206	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1516022	1516456	-						50535015	FIU11_RS07645	435		old_locus_tag=FIU11_07645
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1516022	1516456	-	WP_004726554.1	WP_004726554.1		acyl-CoA thioesterase		50535015	FIU11_RS07645	435	144	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1516630	1517388	+						50535016	FIU11_RS07650	759		old_locus_tag=FIU11_07650
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1516630	1517388	+	WP_004726552.1	WP_004726552.1		ferredoxin--NADP reductase		50535016	FIU11_RS07650	759	252	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1517438	1518109	-						50535017	FIU11_RS07655	672		old_locus_tag=FIU11_07655
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1517438	1518109	-	WP_004726550.1	WP_004726550.1		1-acyl-sn-glycerol-3-phosphate acyltransferase		50535017	FIU11_RS07655	672	223	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1518117	1519049	-						50535018	FIU11_RS07660	933		old_locus_tag=FIU11_07660
CDS	with_protein	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1518117	1519049	-	WP_004726549.1	WP_004726549.1		phosphatidate cytidylyltransferase		50535018	FIU11_RS07660	933	310	
gene	protein_coding	GCF_006364355.1	Primary Assembly	chromosome	1	NZ_CP040990.1	1519042	1519737	-						50535019	FIU11_RS07665	696		old_locus_tag=FIU11_07665
